epoch,data_loss,phys_loss,val_data,val_phys
0,0.04002141195690066,799454.6300561798,0.8978736073701651,1047640459.9953796
1,0.03197033596591333,8328374.66431804,0.8877342715487256,410245.277534965
2,0.0247900648114647,29870459.753113296,0.8854636481472782,1008511.5309534216
3,0.023581336773048328,14125034.34548221,0.8840234115288094,470037.19012237765
4,0.022803655294201496,3146863.309480337,0.883474266374266,20919458.83503996
5,0.02382295551813311,2461826.8599250936,0.883698351495154,3846828.7931443555
6,0.021795432723491232,33705861.87328339,0.8808837916467573,6637888.1698301695
7,0.018483997314247522,3947574.898064919,0.8778520303887206,3706081.2757242755
8,0.015512321481990457,3519159.6099875155,0.8746077526103962,2835993.9218281717
9,0.015004756860551279,2290021.0828963798,0.8749863720916725,27172252.36913087
10,0.01240658104866185,3130925.3302824595,0.8726400734780433,26008487.608079422
11,0.01188862585705634,5347756.615031991,0.8735174053198808,1983142.3903596404
12,0.011996894084572904,2956922.36480181,0.8739450697775011,3633202.4245754248
13,0.011343236550102742,5205785.623938827,0.8726553906213035,3288191.080606893
14,0.011122204550540775,11972093.895037454,0.8731917192290475,3138481.3196803196
15,0.011060649322255162,44219997.45955056,0.8730355140927074,3247343.0756743257
16,0.01071861975392636,8462323.232077092,0.8782765649177215,327790.47463474027
17,0.012086452368749178,2566886.866885144,0.8735640682540573,2661222.621441059
18,0.011744732765385535,6737997.577777778,0.8729040462534864,7342138.592782218
19,0.010730384484389227,15222415.021075219,0.8734252172392922,7661297.831168831
20,0.010497348788851283,7359620.2196629215,0.8737267418341204,4008599.6016483516
21,0.01058800591146585,3047455.4097768413,0.8754671650094824,2405670.004995005
22,0.010426648579928536,16019213.856148565,0.8724860289356449,13665871.168206792
23,0.010304036210831743,6757747.339279026,0.8728780820891335,1911021.6294018482
24,0.010271728154592746,3925182.399040262,0.8728455882686954,74648304.4291958
25,0.010272665631221364,31496857.32351748,0.872980613332171,15939528.234515484
26,0.010066819266787033,5299521.601379136,0.876222706222153,349967.7715721778
27,0.011575636963189095,7804712.398185861,0.8729823939688318,2275662.883304196
28,0.010400105457399483,24956489.741729088,0.8735417660537895,3064026.3593906094
29,0.0101512794375894,3837349.0970661673,0.8726612598626883,2315481.4113386613
30,0.009885213390857763,12143576.99698814,0.8741808131739095,2093357.542395105
31,0.00995832777439097,8348610.919335206,0.8730102689949782,2944562.726273726
32,0.010032466265225269,6258379.784394507,0.8731604966964874,8163655.01973027
33,0.009778186307868893,5898689.6431335835,0.8732556923405155,6240847.784215785
34,0.009703361268821504,6001809.375124844,0.873144018066513,5248364.075924076
35,0.009842805341979054,7614909.270942572,0.8729855568854363,75095237.03908591
36,0.009609975609067971,3859477.9417602997,0.8738997462507966,2517818.117882118
37,0.009696131112744633,7184567.194756554,0.8733636898237032,3558808.50511988
38,0.00964834676839216,9033444.848626716,0.8736394757514709,4385938.732767233
39,0.009578013036065222,9781530.788654806,0.8734145572373679,4410955.369130869
40,0.009577905954490793,6075289.645162297,0.8731451407298222,3638973.9348151847
41,0.009853906418777043,4979553.891354557,0.8738634525598227,7512436.774912587
42,0.00950780248306645,16925957.284332085,0.8733765334635228,2148311.5414585415
43,0.009440683958570608,20375749.376154806,0.8740282821488548,12013548.851398602
44,0.009502635803306184,7751600.078995006,0.873196071559018,45848797.46553446
45,0.009787132425208142,12634553.289918851,0.8739975644991949,1904707.293394106
46,0.00942165409243862,3982836.1759987515,0.8736978619844168,32245008.84453047
47,0.009598080159982343,3124284.1277309614,0.8728615845238173,4990600.414335664
48,0.00934287379583002,7090600.413888888,0.8732208302923731,54848985.88011988
49,0.009468053286771909,15977112.514934458,0.8729305974729769,25304403.144855145
50,0.009111002635806055,13242469.14712859,0.8727882933187914,1664823.2909590409
51,0.009103136134686206,10093394.511860175,0.8727525581608524,3817414.080669331
52,0.00909234725692299,258184592.54394507,0.8734384249973964,3429191.102147852
test,0.7293132057189941,4746602.19
