epoch,data_loss,phys_loss,val_data,val_phys
0,0.03961591690164827,696115.8559749532,0.8952291559029769,1037801.502435065
1,0.024705187059687765,1204597.3206382648,0.8836829205612083,772938.5909090909
2,0.020052365929855688,1351661.2055009364,0.8836153613461124,1033776.3253309191
3,0.019632945208346353,6182539.059308677,0.8816281455261009,1260540.5683066933
4,0.018005309639249775,1063508.5389825217,0.8804875827812172,1218058.918472153
5,0.016277740109297965,1156408.9869069913,0.8786614776014925,4721659.84630994
6,0.013703107877579819,1784727.684269663,0.8763544910794848,2082760.3475274725
7,0.010531229998674545,1203050.9115558676,0.873647029702361,6766781.594218282
8,0.007222437344900752,4236685.868554931,0.8727741079492407,3079842.976617133
9,0.0056959224443943164,1975071.0541588638,0.8717204581250201,7958559.335976523
10,0.005067599833955739,3301473.76693196,0.8708022702466716,2068172.112059815
11,0.004790679611888867,5601534.5386860175,0.8716976951052259,1892461.104739011
12,0.004516890885822298,15005256.669982834,0.8714286457527648,1372630.6057692308
13,0.004339462752045875,1685347.108372347,0.8707276446955068,1125918.6197864634
14,0.004146758672408062,6359711.530508739,0.8705602942646801,198656897.66015235
15,0.004078380953457751,1957688.3491260924,0.8708997887450379,1410501.1927135366
16,0.0038581504580679905,3064174.5515917605,0.8710339945870322,1046926.8568618881
17,0.0038476743616196285,5103133.72659176,0.872133109357569,1543795.6923076923
18,0.0037152206377543684,15490259.99113608,0.8714529088327101,1511072.3930132368
19,0.003619928072996149,2556798.2989661363,0.8713412935083563,2834988.955123002
20,0.0035190347814641793,15343652.91551186,0.8717596268915868,1691399.3591408592
21,0.003440506847868307,4323381.832100499,0.8709424905605487,3431589.055101149
22,0.003373941709839747,3315599.3989076153,0.8718276315635735,1966893.7964535465
23,0.0033115416537323845,7273769.5229712855,0.8709569511475501,1217568.9167395106
24,0.003126941334988722,3184931.511048689,0.872023603299281,1983760.7458166834
25,0.00313721954405131,3055907.6971129836,0.8710257736714808,8092718.875
26,0.0030817342173312784,18954115.709792446,0.8713209927379787,1234683.301386114
27,0.003005830149344179,2574666.661048689,0.8720977857158139,9513584.140609391
28,0.0029720455386586368,5220976.504166666,0.870737762777479,3200279.452485015
29,0.0029420072144215994,34751400.403714105,0.8723017534056863,24857597.70716783
30,0.002860911480254597,2907090.3663857677,0.8720272344190043,3527427.509896354
31,0.0028158485527253812,4490914.058551811,0.871725088947422,1694631.2240415835
32,0.0027418913869663945,13791909.924516229,0.8713972981754955,10555591.170204796
33,0.002678922831270374,3703152.091073658,0.8715186532322582,11131459.282077298
34,0.002675529032685188,96520653.64928214,0.8716933914831468,1129094.5787962037
35,0.0026113534221813995,4035088.4651685394,0.8713430087644976,2045001.3115946553
36,0.0025940171478969626,4935336.515402622,0.8707125641844727,4713992.167582418
37,0.0025742489615508753,3260120.9305867665,0.8716008267798029,11602167.856877498
38,0.002527620458973109,6617776.693765606,0.8712909325257643,1879209.8600305945
39,0.002507600156862414,15590885.743071161,0.8715571061476366,5840655.703296703
40,0.0025133069108162404,260809714.0017322,0.8730478830389924,2482915.6140734265
41,0.002425791449163495,2202824.390886392,0.8717708496542482,3657153.520385864
42,0.0023766696521112423,4726093.686672909,0.871290462774473,3736483.342064186
43,0.002369662926133522,7724931.692134831,0.8714927777901039,11606007.671515984
44,0.002345378025750003,7860936.2339341445,0.8711747428277632,1163231.5500124875
test,0.7468699145317078,991596.0675
