epoch,data_loss,phys_loss,val_data,val_phys
0,0.021523482404584147,237805533.96654183,0.897484046834094,1336082.0550191996
1,0.014197202183110883,189425471.4986267,0.8903100548924266,292132710.8573614
2,0.012549474371594845,113473213.14756554,0.8881104390223424,4686949.883491509
3,0.012202430679491918,94272476.06891386,0.8891591346347248,1251660.7520448302
4,0.01196934324776412,86258196.33857678,0.8892843850128181,2489329.485354489
5,0.011878955994643151,90692522.74257179,0.8877449132107593,2198197.3006680817
6,0.011713387166032482,105075703.53458177,0.8890560458709191,1750047.0921734516
7,0.011171783931953333,82741025.06466916,0.8872781196436087,1976718.8707854645
8,0.010366207890249743,94176860.38451935,0.8856990901859371,1659428.4822013923
9,0.008801200617565197,1626212603.8292134,0.8841158008122897,1914738.838442807
10,0.007073368376048838,140434620.78002498,0.8814180932797633,895686.4166614636
11,0.005943111689079939,156762545.33832708,0.8806994132824115,888810.8622002997
12,0.005339802368968427,161927296.7710362,0.8792997659979523,4884629.569011067
13,0.004972162682414241,170395567.56054932,0.8796170188354088,2186289.9357634555
14,0.004817684456129348,172921010.63670412,0.8792708228518079,5156602.573723152
15,0.004640781217151218,264346026.34307116,0.8782219617635935,2711152.6997884926
16,0.004505865272836813,160836949.38127342,0.8786938569167039,994927.2186251249
17,0.00450501351968412,158233496.7650437,0.878715470477894,1887944.410885989
18,0.004372528255143937,157056184.46541822,0.8795617422857485,434629.9762581169
19,0.0042744763968710076,157546655.5006242,0.8787884248362912,1754558.461620411
20,0.004275009831990326,159110659.31186017,0.8783798560157761,43982259.130711086
21,0.004185400597958101,157180394.50287142,0.8787027394378578,494417.8999633179
22,0.004137774165336057,157021795.9590512,0.8782131289030527,19792701.620159138
23,0.0040927759377511405,156546965.06966293,0.8786550026078086,1757513.7109960353
24,0.004045804388142108,160600839.4946317,0.8788792053898136,648104.1165865385
25,0.004051833413076237,164042097.52609238,0.8786087018269283,23746110.431958668
26,0.003958241265039244,155282933.22946316,0.8784295677186011,1167345.23533888
