epoch,data_loss,phys_loss,val_data,val_phys
0,0.21803932286678032,73.12820408228522,1.2967845639744242,0.005872870891259148
1,0.3733227676517806,0.005773478757808643,1.2534035115570694,0.00548755433540661
2,0.35958946821990234,0.004661288961696063,1.2416824911619637,0.003949413359347549
3,0.32254718362764173,0.003688407689216692,1.19154091618516,0.0035287411767174373
4,0.27592054117336107,0.0034677714886685623,1.1579076506636599,0.0033161225524004343
5,0.24672147081362622,0.0031709335968200672,1.1302556009083005,0.0029658912367035786
6,0.21617703402831165,0.0028949242548554316,1.0912914837633336,0.002816907205543556
7,0.1808200154076801,0.0028565970781990577,1.0564453163585226,0.0029101542750286026
8,0.1537570456440529,0.002962141916197672,1.0300360075481882,0.003031869752464684
9,0.13362693122672975,0.0029321674901071223,1.0075635189538474,0.0030913838884559694
10,0.11757756221606937,0.002893640674399526,0.9955576395655011,0.0028505421571106047
11,0.10655895733505896,0.002880414602603675,0.9846873718065459,0.0029694049427942647
12,0.0991005083613479,0.0028893201418346568,0.9791427117723089,0.0028669124678034077
13,0.09369654899530494,0.0028788297452827854,0.9696684507699637,0.00307782580001423
14,0.08961779533254073,0.002893989880775077,0.9671761253616074,0.002999088635061543
15,0.08632445678617177,0.002877148058784012,0.9623521612836169,0.0029226200218748794
16,0.08331838979219527,0.002844451514529657,0.959341127496142,0.002878409956203221
17,0.08065834943014435,0.0028758266588996225,0.9570350960179881,0.002902233366064586
18,0.07811992231863417,0.002838623243327091,0.9548323809445559,0.0027109434166188153
19,0.07598665314406788,0.0028699646050461595,0.9518439978748173,0.002664369681234156
20,0.07375671098964491,0.002795197438337048,0.9485608120779176,0.0027211250411206997
21,0.07170434977752291,0.0027808073959249384,0.9463592946946204,0.0027220510109164913
22,0.06984911159555265,0.0027811856231141777,0.9450698650323904,0.0026507339352829294
23,0.06836051626895995,0.002871027113416333,0.943266065327914,0.0027321079379779385
24,0.06657016235549054,0.0027341923393895116,0.9412779397778697,0.002568575310298464
