epoch,data_loss,phys_loss,val_data,val_phys
0,0.022229725244767806,1040010.0522120787,0.9024254155682994,1433291.447770979
1,0.018224035589240687,2168370.177957241,0.901873204019758,2040386.4281187563
2,0.01602543584546644,2406402.3356273407,0.8932451238999,1954727.7653596404
3,0.012470122603013572,1346759.8351981898,0.8921704042207944,1710499.2367632368
4,0.011390608756078615,3380046.284269663,0.8912768459224796,4252982.990696803
5,0.009589691508733452,5719672.184737828,0.8881379585642438,1367473.3821178821
6,0.006460976366828034,24219297.057201937,0.882879727667981,1296679.96387987
7,0.004665801467864626,2801177.5911672907,0.8804733562660026,2102114.253746254
8,0.0042091770216208715,3158923.7364934455,0.8796558520057938,5907469.891608392
9,0.003941816091770016,21743651.795411985,0.8794814177326389,5692636.005931568
10,0.003701755277621798,1948917.3653870162,0.8804466116440284,592500.6165084915
11,0.003619970212377766,2662745.727372035,0.8798280773343858,1748220.3976960538
12,0.003401043785261583,4212866.52619187,0.8792991007600989,1288881.794205794
13,0.003323537117735333,7608111.7417212855,0.8798560831811164,2305408.2024537963
14,0.0032797143134764032,2711759.325421348,0.8787217498659254,21809765.44105894
15,0.003217716362576155,35428282.93077403,0.8798970453269951,1222770.5780313436
16,0.003203358363299706,2944422.707638889,0.880759403243527,1893199.5415834165
17,0.00304301184539296,1493656.6483926342,0.8811078074571493,3762071.363573926
18,0.0029767716409273438,1364136.4695926965,0.880182844180089,981371.309963474
19,0.002919690819926904,2361214.741245318,0.8807650189418774,15151702.119802073
20,0.0028904505993138426,3141333.9109628587,0.8797278146405558,1714901.3450143607
21,0.0028604291429447843,2819270.9696004996,0.8789414584219872,1401190.5527363261
22,0.0027995808529068765,5510732.748626716,0.8803125275122179,1905827.3225368382
23,0.0028034826119740803,2513997.160428371,0.8783708979318906,4391266.200783592
24,0.0027453090137477673,2289944.521326857,0.8800238556676097,3963275.682161588
25,0.002738804854952571,3104368.1339731584,0.8783386012057325,800767.4961756993
26,0.0026285944995441276,5523874.162515606,0.8785431782206098,3616476.035776723
27,0.0026613002748794843,94711511.91944444,0.8795510353622856,3967483.564451174
28,0.002546262117823616,7128666.045177903,0.87977280644151,1870227.8723073802
29,0.002592772867218981,1253487.7547596754,0.880160566929218,4256002.254464285
30,0.0025365664656233325,1970190.6262113764,0.8795957010942739,4637274.159933817
31,0.0025036202714581986,7818721.119912609,0.87979863454531,1488501.2376217532
32,0.002443511284232028,3153312.7380071785,0.8809506295325158,3166797.971676761
33,0.0023953353755929497,15319123.542322097,0.8798531870861035,1325791.4954498627
34,0.0024296539410083706,5789583.064770599,0.8790761807581762,1356702.3312156594
35,0.002363224146938819,2648821.936189139,0.8792155455280612,50298513.74316309
36,0.0023617090224829058,4509832.734207241,0.8796489002344968,929932.3763111888
37,0.0022661251412441816,1684337.663676264,0.8788132958121591,1761931.450487013
38,0.0022941304839328956,3104520.6340043694,0.8796004365374158,1249187.8092688562
39,0.0022592771060057867,5369100.360720973,0.8800793327056207,911044.3119848901
40,0.002293745350887936,1169330.9579900126,0.8794369628498485,775332.5355347777
41,0.002263085049613101,2843736.3519038702,0.8796983395184909,896219.6411323051
42,0.0022659897331913444,5872556.083497191,0.8792203761838175,1585199.9724338162
43,0.002198129713409737,2640712.6264161984,0.8793241275654925,1162482.245004995
44,0.002191596388986588,3482184.796972534,0.8801179568727057,1523866.962990135
45,0.0021520280627447754,1390186.6300035112,0.8798261447386309,4068015.889454296
46,0.002124617537530081,2077450.0948540887,0.8796940092202071,555491.8243709416
47,0.0020801502497362137,5671407.977996254,0.8799430945298293,1357739.0783903596
48,0.0021208149420513718,1123273.8093632958,0.8787513064456868,33861836.50252872
49,0.0021542744490419155,13358746262.927889,0.8805582169052604,2622528.0980113638
50,0.0020204442288126617,13343912.609538857,0.8799748345093056,1078039.7252513112
51,0.0020284587007827507,1481532.5448852996,0.8801416995284798,7669097.074808004
52,0.0019911835697966718,28249392.10468945,0.8791775645075978,642755.7449815809
53,0.002006001506040289,2819253.1237203497,0.8800165696101232,1931996.756993007
54,0.0020118874082627816,1348765.882911985,0.8800527979801227,1791547.9091299325
55,0.00198037586059798,15807296.185326936,0.8790923755366604,1295931.8037977647
test,0.6825082278251648,591001.29
