epoch,train_loss,train_phys,val_loss,val_phys
0,0.9364730294426431,471829139.6474407,0.8813691931766469,25919.417295412106
1,0.9384245303983844,475543754.14731586,0.9427076716880342,718.8784431510871
2,0.9782415653584751,473758726.05642945,0.8961408846861832,179.9270732872017
3,0.9512824252675683,472445200.8349563,0.8927962287560804,1271.5051789336153
4,0.9387911254063379,469518986.6746567,0.8849500363523309,2546.3085265107206
5,0.93901461492317,473795742.5857678,0.8879794546893307,1424.5363652918127
6,0.9481380276688922,468770021.80873907,0.9159390870984141,361.5782701337969
7,0.9497695674610495,473940356.1068664,0.9528360797927811,120.0954430491536
